"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay","ColID"
"4540",3,"Sum",100512,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4541",4,"Modularity",0.0544209205616686,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4542",5,"Assortativity",0.00463573772222741,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4543",6,"DegreeCentralization",0.000187571633237822,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4544",7,"KeystoneAssortativity",-0.0158311345646474,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4545",8,"KeystoneAssPercentile",95.0675,"2","2",23,30,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 30","Head_Head","20230213","Night","20230213 FALSE"
"4546",0,"Transitivity",0.919988479262673,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4547",1,"Average Clustering",0.921129143284019,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4548",2,"GlobalEfficiency",65.1959790593834,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4549",3,"Sum",92956,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4550",4,"Modularity",0.0178839437590946,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4551",5,"Assortativity",-0.0137695457659155,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4552",6,"DegreeCentralization",0.000390929041697147,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4553",7,"KeystoneAssortativity",-0.0202108963093134,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4554",8,"KeystoneAssPercentile",62.16,"2","3",0,31,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 31","Head_Head","20230213","Night","20230213 FALSE"
"4555",0,"Transitivity",0.900657193962659,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4556",1,"Average Clustering",0.900337843714677,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4557",2,"GlobalEfficiency",66.9225210817726,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4558",3,"Sum",93420,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4559",4,"Modularity",0.02036377634659,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4560",5,"Assortativity",-0.00208165959711652,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4561",6,"DegreeCentralization",0.000294193962748876,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4562",7,"KeystoneAssortativity",-0.0202247191011248,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4563",8,"KeystoneAssPercentile",57.7225,"2","3",1,32,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 32","Head_Head","20230213","Night","20230213 FALSE"
"4564",0,"Transitivity",0.933791579262811,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4565",1,"Average Clustering",0.934607644639741,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4566",2,"GlobalEfficiency",67.8578650397707,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4567",3,"Sum",96612,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4568",4,"Modularity",-0.00384682614314502,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4569",5,"Assortativity",-0.00316326316780353,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4570",6,"DegreeCentralization",0.000334604396969321,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4571",7,"KeystoneAssortativity",-0.0190806591500385,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4572",8,"KeystoneAssPercentile",82.1075,"2","3",2,33,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 33","Head_Head","20230213","Night","20230213 FALSE"
"4573",0,"Transitivity",0.90512436320048,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4574",1,"Average Clustering",0.907218884217838,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4575",2,"GlobalEfficiency",67.528654151913,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4576",3,"Sum",95934,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4577",4,"Modularity",0.0162922952469761,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4578",5,"Assortativity",-0.0328442163935715,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4579",6,"DegreeCentralization",0.000490562261554819,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4580",7,"KeystoneAssortativity",-0.0220224719101109,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4581",8,"KeystoneAssPercentile",6.955,"2","3",3,34,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 34","Head_Head","20230213","Night","20230213 FALSE"
"4582",0,"Transitivity",0.905183740096349,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4583",1,"Average Clustering",0.905664695480191,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4584",2,"GlobalEfficiency",63.1055234247939,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4585",3,"Sum",88984,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4586",4,"Modularity",0.0331221130284869,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4587",5,"Assortativity",-0.0151621238873502,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4588",6,"DegreeCentralization",0.00045993437022386,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4589",7,"KeystoneAssortativity",-0.0201342281879242,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4590",8,"KeystoneAssPercentile",61.875,"2","3",4,35,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 35","Head_Head","20230213","Night","20230213 FALSE"
"4591",0,"Transitivity",0.946292758533684,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4592",1,"Average Clustering",0.946836076425295,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4593",2,"GlobalEfficiency",66.433811207994,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4594",3,"Sum",101472,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4595",4,"Modularity",0.001347524693528,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4596",5,"Assortativity",-0.0175500798081677,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4597",6,"DegreeCentralization",0.000295801797540208,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4598",7,"KeystoneAssortativity",-0.0208421948107187,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4599",8,"KeystoneAssPercentile",29.23,"2","3",5,36,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 36","Head_Head","20230213","Night","20230213 FALSE"
"4600",0,"Transitivity",0.919812141241955,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4601",1,"Average Clustering",0.922134032239828,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4602",2,"GlobalEfficiency",58.1413733736645,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4603",3,"Sum",88662,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4604",4,"Modularity",-0.00333164403629072,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4605",5,"Assortativity",-0.0334736524382601,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4606",6,"DegreeCentralization",0.000289111456993977,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4607",7,"KeystoneAssortativity",-0.0207505518763824,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4608",8,"KeystoneAssPercentile",41.9225,"2","3",6,37,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 37","Head_Head","20230213","Night","20230213 FALSE"
"4609",0,"Transitivity",0.943878844969385,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4610",1,"Average Clustering",0.944288363000881,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4611",2,"GlobalEfficiency",53.4490596769163,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4612",3,"Sum",84982,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4613",4,"Modularity",0.00172403418491607,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4614",5,"Assortativity",-0.0153481762770878,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4615",6,"DegreeCentralization",0.000373203737262008,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4616",7,"KeystoneAssortativity",-0.0191570881226011,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4617",8,"KeystoneAssPercentile",83.5375,"2","3",7,38,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 38","Head_Head","20230213","Night","20230213 FALSE"
"4618",0,"Transitivity",0.925528276071754,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4619",1,"Average Clustering",0.926624566867262,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4620",2,"GlobalEfficiency",62.6342408591217,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4621",3,"Sum",94790,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4622",4,"Modularity",0.0192906012492332,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4623",5,"Assortativity",-0.0397651376126449,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4624",6,"DegreeCentralization",0.000432657453317861,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4625",7,"KeystoneAssortativity",-0.0205509400961979,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4626",8,"KeystoneAssPercentile",46.6175,"2","3",8,39,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 39","Head_Head","20230213","Day","20230213 FALSE"
"4627",0,"Transitivity",0.942916018943639,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4628",1,"Average Clustering",0.943185854130031,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4629",2,"GlobalEfficiency",66.3313639367522,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4630",3,"Sum",102232,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4631",4,"Modularity",0.0220232627489929,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4632",5,"Assortativity",-0.0131888077713286,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4633",6,"DegreeCentralization",0.000487980280147116,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4634",7,"KeystoneAssortativity",-0.0191245218869578,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4635",8,"KeystoneAssPercentile",82.37,"2","3",9,40,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 40","Head_Head","20230213","Day","20230213 FALSE"
"4636",0,"Transitivity",0.93879007465964,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4637",1,"Average Clustering",0.939161971558723,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4638",2,"GlobalEfficiency",71.5598463006117,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4639",3,"Sum",99694,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4640",4,"Modularity",0.0113222853691076,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4641",5,"Assortativity",0.00995393921265296,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4642",6,"DegreeCentralization",0.000654029329749032,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4643",7,"KeystoneAssortativity",-0.0214408233276161,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4644",8,"KeystoneAssPercentile",6.82,"2","3",10,41,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 41","Head_Head","20230213","Day","20230213 FALSE"
"4645",0,"Transitivity",0.901691796984362,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4646",1,"Average Clustering",0.902409510727054,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4647",2,"GlobalEfficiency",73.5978554557665,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4648",3,"Sum",97400,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4649",4,"Modularity",0.042966053531448,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4650",5,"Assortativity",-0.00288424781509169,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4651",6,"DegreeCentralization",0.000428566735112936,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4652",7,"KeystoneAssortativity",-0.020170327207535,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4653",8,"KeystoneAssPercentile",57.55,"2","3",11,42,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 42","Head_Head","20230213","Day","20230213 FALSE"
"4654",0,"Transitivity",0.92831119331876,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4655",1,"Average Clustering",0.9285671102942,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4656",2,"GlobalEfficiency",66.0728194650694,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4657",3,"Sum",97496,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4658",4,"Modularity",0.0312374579584388,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4659",5,"Assortativity",-0.00730774114476191,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4660",6,"DegreeCentralization",0.000319364897021416,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4661",7,"KeystoneAssortativity",-0.0216637781629072,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4662",8,"KeystoneAssPercentile",3.8825,"2","3",12,43,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 43","Head_Head","20230213","Day","20230213 FALSE"
"4663",0,"Transitivity",0.902796827479277,"2","3",13,44,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 44","Head_Head","20230213","Day","20230213 FALSE"
"4664",1,"Average Clustering",0.90298191801176,"2","3",13,44,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 44","Head_Head","20230213","Day","20230213 FALSE"
"4665",2,"GlobalEfficiency",67.8117914502069,"2","3",13,44,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 44","Head_Head","20230213","Day","20230213 FALSE"
"4666",3,"Sum",89382,"2","3",13,44,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 44","Head_Head","20230213","Day","20230213 FALSE"
