"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay","ColID"
"3334",0,"Transitivity",0.9,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3335",1,"Average Clustering",0.902917745894167,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3336",2,"GlobalEfficiency",6.23655458308791,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3337",3,"Sum",10578,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3338",4,"Modularity",0.0181169899920714,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3339",5,"Assortativity",-0.0369388337053304,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3340",6,"DegreeCentralization",0.0002646688226033,"3","4",15,70,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 70","Head_Head","20230213","Day","20230213 TRUE"
"3341",0,"Transitivity",0.888734546464787,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3342",1,"Average Clustering",0.889629915454288,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3343",2,"GlobalEfficiency",6.01634133897451,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3344",3,"Sum",9516,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3345",4,"Modularity",0.0583038526648598,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3346",5,"Assortativity",-0.0383678529709502,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3347",6,"DegreeCentralization",0.000209625017514362,"3","4",16,71,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 71","Head_Head","20230213","Day","20230213 TRUE"
"3348",0,"Transitivity",0.884818489663501,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3349",1,"Average Clustering",0.886500898630734,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3350",2,"GlobalEfficiency",6.39376125144091,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3351",3,"Sum",10014,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3352",4,"Modularity",0.0643269384914246,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3353",5,"Assortativity",-0.0479253252320486,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3354",6,"DegreeCentralization",0.000241328806337794,"4","4",17,72,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 72","Head_Head","20230213","Day","20230213 TRUE"
"3453",0,"Transitivity",0.875384793426687,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3454",1,"Average Clustering",0.878003025357132,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3455",2,"GlobalEfficiency",5.32940704501162,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3456",3,"Sum",8602,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3457",4,"Modularity",0.0116572869483482,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3458",5,"Assortativity",-0.0297614083896233,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3459",6,"DegreeCentralization",0.000225047670112652,"4","5",8,87,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 87","Head_Head","20230213","Day","20230213 TRUE"
"3460",0,"Transitivity",0.922455804090288,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3461",1,"Average Clustering",0.923782513469161,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3462",2,"GlobalEfficiency",6.37613507367727,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3463",3,"Sum",11194,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3464",4,"Modularity",0.0241707244516919,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3465",5,"Assortativity",-0.0422779431267811,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3466",6,"DegreeCentralization",0.000286715744444817,"4","5",9,88,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 88","Head_Head","20230213","Day","20230213 TRUE"
"3467",0,"Transitivity",0.831823068653049,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3468",1,"Average Clustering",0.836745178319813,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3469",2,"GlobalEfficiency",4.65200460617814,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3470",3,"Sum",7190,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3471",4,"Modularity",0.0533934281309422,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3472",5,"Assortativity",-0.0529338327560527,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3473",6,"DegreeCentralization",0.000339450588216894,"4","5",10,89,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 89","Head_Head","20230213","Day","20230213 TRUE"
"3474",0,"Transitivity",0.869291576456372,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3475",1,"Average Clustering",0.871579840607444,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3476",2,"GlobalEfficiency",5.00556965543472,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3477",3,"Sum",7834,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3478",4,"Modularity",0.0246108474095068,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3479",5,"Assortativity",-0.0215655084054151,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3480",6,"DegreeCentralization",0.000505276146710918,"4","5",11,90,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 90","Head_Head","20230213","Day","20230213 TRUE"
"3481",0,"Transitivity",0.846191570090081,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3482",1,"Average Clustering",0.852884053312292,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3483",2,"GlobalEfficiency",4.6301241812493,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3484",3,"Sum",7326,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3485",4,"Modularity",0.02409318707435,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3486",5,"Assortativity",-0.0771418129838725,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3487",6,"DegreeCentralization",0.000288463845315157,"4","5",12,91,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 91","Head_Head","20230213","Day","20230213 TRUE"
"3488",0,"Transitivity",0.85455207574654,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3489",1,"Average Clustering",0.857272296792649,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3490",2,"GlobalEfficiency",4.80194626893573,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3491",3,"Sum",7684,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3492",4,"Modularity",0.00973632209928837,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3493",5,"Assortativity",-0.0530362716888926,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3494",6,"DegreeCentralization",0.000328793247477789,"4","5",13,92,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 92","Head_Head","20230213","Day","20230213 TRUE"
"3495",0,"Transitivity",0.738996138996139,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3496",1,"Average Clustering",0.751668949661422,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3497",2,"GlobalEfficiency",4.15220369287855,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3498",3,"Sum",5686,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3499",4,"Modularity",0.0516457537621638,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3500",5,"Assortativity",-0.0922797901229832,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3501",6,"DegreeCentralization",0.000594341406873646,"4","5",14,93,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 93","Head_Head","20230213","Day","20230213 TRUE"
"3502",0,"Transitivity",0.756253308628904,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3503",1,"Average Clustering",0.765148594094652,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3504",2,"GlobalEfficiency",4.61343046978383,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3505",3,"Sum",6010,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3506",4,"Modularity",0.0387858283891794,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3507",5,"Assortativity",-0.0633555105431351,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3508",6,"DegreeCentralization",0.000768537235940931,"4","5",15,94,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 94","Head_Head","20230213","Day","20230213 TRUE"
"3509",0,"Transitivity",0.422776251848722,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3510",1,"Average Clustering",0.466838036325633,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3511",2,"GlobalEfficiency",1.64582779037258,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3512",3,"Sum",1378,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3513",4,"Modularity",0.178475357104489,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3514",5,"Assortativity",-0.0554973275500083,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3515",6,"DegreeCentralization",0.000666885238577373,"4","5",16,95,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213_1745_AlmdudlerGspritzt_C1 95","Head_Head","20230213","Day","20230213 TRUE"
"3628",0,"Transitivity",0.925746461609178,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3629",1,"Average Clustering",0.927188404100639,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3630",2,"GlobalEfficiency",7.88940665243409,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3631",3,"Sum",14424,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3632",4,"Modularity",0.0671306646284048,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3633",5,"Assortativity",-0.029906756527484,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3634",6,"DegreeCentralization",0.000291597337770383,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3635",7,"KeystoneAssortativity",-0.0206593406593384,"1","2",8,15,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 15","Head_Head","20230213","Day","20230213 FALSE"
"3636",0,"Transitivity",0.910267830631273,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3637",1,"Average Clustering",0.912877783734,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3638",2,"GlobalEfficiency",7.96788825646706,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3639",3,"Sum",14174,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3640",4,"Modularity",0.0706174876784372,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3641",5,"Assortativity",-0.045240425471574,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3642",6,"DegreeCentralization",0.000217440383801326,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3643",7,"KeystoneAssortativity",-0.0191878625613558,"1","2",9,16,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 16","Head_Head","20230213","Day","20230213 FALSE"
"3644",0,"Transitivity",0.910397244819191,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3645",1,"Average Clustering",0.912490535476387,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3646",2,"GlobalEfficiency",7.70083720833824,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3647",3,"Sum",13718,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3648",4,"Modularity",0.022962265283118,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3649",5,"Assortativity",-0.0443293878024703,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3650",6,"DegreeCentralization",0.000267706662778831,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3651",7,"KeystoneAssortativity",-0.0178253119429573,"1","2",10,17,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 17","Head_Head","20230213","Day","20230213 FALSE"
"3652",0,"Transitivity",0.906872540115047,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3653",1,"Average Clustering",0.908406159225506,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3654",2,"GlobalEfficiency",9.53275590813024,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3655",3,"Sum",16444,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3656",4,"Modularity",0.0567694468643525,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3657",5,"Assortativity",-0.0200438855615798,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3658",6,"DegreeCentralization",0.000290999756750182,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3659",7,"KeystoneAssortativity",-0.0184934596301289,"1","2",11,18,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 18","Head_Head","20230213","Day","20230213 FALSE"
"3660",0,"Transitivity",0.909680855260563,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3661",1,"Average Clustering",0.910862727518606,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3662",2,"GlobalEfficiency",7.46057371907912,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3663",3,"Sum",13090,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3664",4,"Modularity",0.0107617650852271,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3665",5,"Assortativity",-0.0272886137171331,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3666",6,"DegreeCentralization",0.000329350649350649,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3667",7,"KeystoneAssortativity",-0.0191366266132627,"1","2",12,19,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 19","Head_Head","20230213","Day","20230213 FALSE"
"3668",0,"Transitivity",0.906280618263982,"1","2",13,20,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 20","Head_Head","20230213","Day","20230213 FALSE"
"3669",1,"Average Clustering",0.907984360503493,"1","2",13,20,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 20","Head_Head","20230213","Day","20230213 FALSE"
"3670",2,"GlobalEfficiency",8.00662090543465,"1","2",13,20,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 20","Head_Head","20230213","Day","20230213 FALSE"
"3671",3,"Sum",13768,"1","2",13,20,"20230213_1745_AlmdudlerGspritzt_C0",FALSE,"20230213_1745_AlmdudlerGspritzt_C0 20","Head_Head","20230213","Day","20230213 FALSE"
