"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay"
"2965",1,"Average Clustering",0.936131945917676,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2966",2,"GlobalEfficiency",44.2224261099025,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2967",3,"Sum",66332,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2968",4,"Modularity",0.0173803139108017,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2969",5,"Assortativity",-0.0328848677488099,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2970",6,"DegreeCentralization",0.000440579053788795,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2971",7,"KeystoneAssortativity",-0.0190043975373788,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2972",8,"KeystoneAssPercentile",57.17,"4","5",18,83,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2973",0,"Transitivity",0.925310867187816,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2974",1,"Average Clustering",0.927173195801423,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2975",2,"GlobalEfficiency",45.7780066968323,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2976",3,"Sum",63000,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2977",4,"Modularity",0.0449361143864953,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2978",5,"Assortativity",-0.0400692860783751,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2979",6,"DegreeCentralization",0.000627384092606916,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2980",7,"KeystoneAssortativity",-0.0188085606610655,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2981",8,"KeystoneAssPercentile",58.0325,"4","5",19,84,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2982",0,"Transitivity",0.907032836831415,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2983",1,"Average Clustering",0.908932849921587,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2984",2,"GlobalEfficiency",51.5941812039409,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2985",3,"Sum",68072,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2986",4,"Modularity",0.034869368594273,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2987",5,"Assortativity",-0.0328208616387894,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2988",6,"DegreeCentralization",0.000701954159911727,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2989",7,"KeystoneAssortativity",-0.0266181283324139,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2990",8,"KeystoneAssPercentile",24.45,"4","5",20,85,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2991",0,"Transitivity",0.922776411252816,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2992",1,"Average Clustering",0.924846210156427,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2993",2,"GlobalEfficiency",51.9154237113506,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2994",3,"Sum",69160,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2995",4,"Modularity",0.0263611223636794,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2996",5,"Assortativity",-0.0228204566423812,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2997",6,"DegreeCentralization",0.000491950890907466,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2998",7,"KeystoneAssortativity",-0.0147806096219645,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"2999",8,"KeystoneAssPercentile",76.88,"4","5",21,86,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3000",0,"Transitivity",0.953786568398887,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3001",1,"Average Clustering",0.954371602847682,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3002",2,"GlobalEfficiency",48.2180624345346,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3003",3,"Sum",70004,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3004",4,"Modularity",0.0186492967541692,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3005",5,"Assortativity",-0.0356085053862454,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3006",6,"DegreeCentralization",0.000630927236120809,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3007",7,"KeystoneAssortativity",-0.0252458662055555,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3008",8,"KeystoneAssPercentile",19.705,"4","5",22,87,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3009",0,"Transitivity",0.935836418120924,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3010",1,"Average Clustering",0.936435347960452,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3011",2,"GlobalEfficiency",45.4701827193099,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3012",3,"Sum",61178,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3013",4,"Modularity",0.0014693034274014,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3014",5,"Assortativity",-0.0188923009993391,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3015",6,"DegreeCentralization",0.000648941742688452,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3016",7,"KeystoneAssortativity",-0.018120734908137,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3017",8,"KeystoneAssPercentile",61.07,"4","5",23,88,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3018",0,"Transitivity",0.932527393997141,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3019",1,"Average Clustering",0.933932251532903,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3020",2,"GlobalEfficiency",44.5180149003142,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3021",3,"Sum",65264,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3022",4,"Modularity",0.0247433983556314,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3023",5,"Assortativity",-0.0449507200480819,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3024",6,"DegreeCentralization",0.000557349286207972,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3025",7,"KeystoneAssortativity",-0.0251064986857608,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3026",8,"KeystoneAssPercentile",25.185,"4","5",0,89,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3027",0,"Transitivity",0.938838217848739,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3028",1,"Average Clustering",0.939710872249433,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3029",2,"GlobalEfficiency",54.6734636986214,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3030",3,"Sum",78096,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3031",4,"Modularity",0.0368570294957081,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3032",5,"Assortativity",-0.0367896114769155,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3033",6,"DegreeCentralization",0.000569862178404972,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3034",7,"KeystoneAssortativity",-0.0237992681651852,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3035",8,"KeystoneAssPercentile",30.5775,"4","5",1,90,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3036",0,"Transitivity",0.939240308868263,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3037",1,"Average Clustering",0.94020025181638,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3038",2,"GlobalEfficiency",55.0947169628567,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3039",3,"Sum",74088,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3040",4,"Modularity",0.0334937614818793,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3041",5,"Assortativity",-0.0328693465580394,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3042",6,"DegreeCentralization",0.000606075978582332,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3043",7,"KeystoneAssortativity",-0.0291132242370632,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3044",8,"KeystoneAssPercentile",11.505,"4","5",2,91,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3045",0,"Transitivity",0.936035308012681,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3046",1,"Average Clustering",0.933590567955024,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3047",2,"GlobalEfficiency",63.0368654307112,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3048",3,"Sum",88220,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3049",4,"Modularity",0.0184338971207212,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3050",5,"Assortativity",-0.0178682309068167,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3051",6,"DegreeCentralization",0.000366969064031074,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3052",7,"KeystoneAssortativity",-0.0162085093182516,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3053",8,"KeystoneAssPercentile",75.0475,"4","5",3,92,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3054",0,"Transitivity",0.941164228183729,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3055",1,"Average Clustering",0.937055634901338,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3056",2,"GlobalEfficiency",66.7649916996212,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3057",3,"Sum",89146,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3058",4,"Modularity",0.000121161302536948,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3059",5,"Assortativity",-0.0319105429120169,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3060",6,"DegreeCentralization",0.000573978044225528,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3061",7,"KeystoneAssortativity",-0.0325130339120871,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3062",8,"KeystoneAssPercentile",5.5525,"4","5",4,93,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3063",0,"Transitivity",0.95912215352713,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3064",1,"Average Clustering",0.959895862254965,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3065",2,"GlobalEfficiency",66.8271794427532,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3066",3,"Sum",93648,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3067",4,"Modularity",-0.00104024700030877,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3068",5,"Assortativity",-0.0342858985392513,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3069",6,"DegreeCentralization",0.000374482683584841,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3070",7,"KeystoneAssortativity",-0.0234491392801258,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3071",8,"KeystoneAssPercentile",28.675,"4","5",5,94,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3072",0,"Transitivity",0.937810552882719,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3073",1,"Average Clustering",0.939018391704297,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3074",2,"GlobalEfficiency",62.2727657023002,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3075",3,"Sum",80370,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3076",4,"Modularity",0.00713492897390133,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3077",5,"Assortativity",-0.0213853166174022,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3078",6,"DegreeCentralization",0.000700788424548541,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3079",7,"KeystoneAssortativity",-0.01510826429019,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3080",8,"KeystoneAssPercentile",78.8275,"4","5",6,95,"MexHotChoc_QL_1216_1646",FALSE,"MexHotChoc FALSE","Head_Head","MexHotChoc","Night"
"3081",0,"Transitivity",0.945670628183362,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3082",1,"Average Clustering",0.947355782536776,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3083",2,"GlobalEfficiency",72.8114349425545,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3084",3,"Sum",110530,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3085",4,"Modularity",0.0465519535350467,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3086",5,"Assortativity",-0.0145624900545473,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3087",6,"DegreeCentralization",0.000337889611648514,"1","1",7,0,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Night"
"3088",0,"Transitivity",0.96502023393758,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3089",1,"Average Clustering",0.96548540519721,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3090",2,"GlobalEfficiency",72.8325828176137,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3091",3,"Sum",116644,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3092",4,"Modularity",-0.0103977982621866,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3093",5,"Assortativity",-0.0318963842102739,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3094",6,"DegreeCentralization",0.000275138836636616,"1","1",8,1,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3095",0,"Transitivity",0.974804941482445,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3096",1,"Average Clustering",0.975198553895078,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3097",2,"GlobalEfficiency",73.9459745480158,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3098",3,"Sum",122374,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3099",4,"Modularity",-0.00870971526095235,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3100",5,"Assortativity",-0.0267547409637652,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3101",6,"DegreeCentralization",0.000271513195355466,"1","1",9,2,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3102",0,"Transitivity",0.9596514420839,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3103",1,"Average Clustering",0.960515193231098,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3104",2,"GlobalEfficiency",64.5431208193939,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3105",3,"Sum",103794,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3106",4,"Modularity",0.0225144979458904,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3107",5,"Assortativity",-0.0437028881056245,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3108",6,"DegreeCentralization",0.000255632418094159,"1","1",10,3,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3109",0,"Transitivity",0.971490951083524,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3110",1,"Average Clustering",0.971638754992133,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3111",2,"GlobalEfficiency",71.2776627058017,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3112",3,"Sum",110526,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3113",4,"Modularity",-0.0110968445387943,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3114",5,"Assortativity",-0.030800680648988,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3115",6,"DegreeCentralization",0.000326988895619292,"1","1",11,4,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3116",0,"Transitivity",0.967251099231906,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3117",1,"Average Clustering",0.967539201118161,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3118",2,"GlobalEfficiency",61.9725509608046,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3119",3,"Sum",99604,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3120",4,"Modularity",0,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3121",5,"Assortativity",-0.0391083772269148,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3122",6,"DegreeCentralization",0.000277843283141348,"1","1",12,5,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3123",0,"Transitivity",0.948182611224193,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3124",1,"Average Clustering",0.948569856210344,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3125",2,"GlobalEfficiency",66.2470656069395,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3126",3,"Sum",100232,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3127",4,"Modularity",0.0394879089626919,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
"3128",5,"Assortativity",-0.00196445408683679,"1","1",13,6,"20230213_1745_AlmdudlerGspritzt_C1",TRUE,"20230213 TRUE","Head_Head","20230213","Day"
